Station_Name,Station_Town,Department,Longitude,Latitude,FRET,VOYAGEURS
La Douzillère,JOUE-LES-TOURS,INDRE-ET-LOIRE,0.653001386682489,47.33866140621093,N,O
La Défense,PUTEAUX,HAUTS-DE-SEINE,2.238471684534599,48.89343723770491,N,O
Byans,BYANS-SUR-DOUBS,DOUBS,5.852088069196292,47.11832925172662,N,O
Chamelet,CHAMELET,RHONE,4.507016244543598,45.98167025804158,N,O
L'Hermitage-Mordelles,L'HERMITAGE,ILLE-ET-VILAINE,-1.81921151526776,48.123335774611554,O,O
Châlons-en-Champagne,CHALONS-EN-CHAMPAGNE,MARNE,4.348974315249643,48.95527794985203,O,O
Hoerdt,HRDT,BAS-RHIN,7.7797685201344,48.70309760982452,N,O
Flez-Cuzy-Tannay,TANNAY,NIEVRE,3.615134800485459,47.363016895951745,N,O
Plouaret-Trégor,LE VIEUX-MARCHE,COTES-D'ARMOR,-3.457983953556017,48.606290948971115,N,O
Cadaujac,CADAUJAC,GIRONDE,-0.537923689084897,44.75198423836627,N,O
Creil,CREIL,OISE,2.469338512801428,49.26433696531956,O,O
Champagné,CHAMPAGNE,SARTHE,0.336034717275254,48.01999207493511,O,O
Vern,VERN-SUR-SEICHE,ILLE-ET-VILAINE,-1.596590935217561,48.04697466541346,N,O
Ste-Geneviève-des-Bois,SAINTE-GENEVIEVE-DES-BOIS,ESSONNE,2.311349268650718,48.652126468780416,N,O
Haguenau,SCHWEIGHOUSE-SUR-MODER,BAS-RHIN,7.741946133955294,48.828951234919714,O,O
Issy-Val-de-Seine,ISSY-LES-MOULINEAUX,HAUTS-DE-SEINE,2.263061548452739,48.829206272653394,N,O
Vergèze-Codognan,VERGEZE,GARD,4.219113329716423,43.73977946287461,O,O
Champlan,CHAMPLAN,ESSONNE,2.279341221911651,48.709290647180765,N,O
Wittring,WITTRING,MOSELLE,7.140819812049893,49.055958481804154,N,O
Hochfelden,HOCHFELDEN,BAS-RHIN,7.572162441093835,48.755137916528135,O,O
St-Roch (Somme),AMIENS,SOMME,2.283469712395204,49.893141071352986,O,O
Villeneuve-St-Georges,VILLENEUVE-SAINT-GEORGES,VAL-DE-MARNE,2.446378941339316,48.73143575163359,N,O
Caussade,CAUSSADE,TARN-ET-GARONNE,1.533047244838831,44.16128580816961,O,O
Bellegarde,VALSERHONE,AIN,5.825676729983513,46.11051692198756,O,O
Montreuil-sur-Mer,MONTREUIL,PAS-DE-CALAIS,1.769017904748211,50.46637341957389,N,O
Lucé,LUCE,EURE-ET-LOIR,1.453018308838864,48.43670752102672,O,O
Us,US,VAL-D'OISE,1.970571442485532,49.099575309029696,N,O
Lauterbourg,LAUTERBOURG,BAS-RHIN,8.182587532363396,48.96716996582567,O,O
St-Léon-sur-l'Isle,SAINT-LEON-SUR-L'ISLE,DORDOGNE,0.492393736576139,45.123254805200325,N,O
Ste-Colombe,SAINTE-COLOMBE,DOUBS,6.266118394080583,46.87920222190296,N,O
Foug,FOUG,MEURTHE-ET-MOSELLE,5.791096876217142,48.67922863357788,O,O
Vaudagne,LES HOUCHES,HAUTE-SAVOIE,6.772718953597742,45.9088333354493,N,O
Sallaumines,SALLAUMINES,PAS-DE-CALAIS,2.853313364463135,50.41757686621085,N,O
La Bouteille,LA BOUTEILLE,AISNE,3.982780234602766,49.86013200625363,N,O
Éragny-Neuville,ERAGNY,VAL-D'OISE,2.090693441119665,49.01807541544188,O,O
Bugeat,BUGEAT,CORREZE,1.924701307116646,45.600671390919544,N,O
Biarritz,BIARRITZ,PYRENEES-ATLANTIQUES,-1.546701196505992,43.45903906706433,N,O
Aix-les-Bains-Le Revard,AIX-LES-BAINS,SAVOIE,5.908901294915313,45.68811242803133,N,O
Tergnier,TERGNIER,AISNE,3.296029163054813,49.65702541631007,O,O
Elne,ELNE,PYRENEES-ORIENTALES,2.963323638197445,42.59738878190676,N,O
Aix-les-Bains-Le Revard,AIX-LES-BAINS,SAVOIE,5.908892281827733,45.68821941185765,N,O
Montpellier Sud-de-France,LATTES,HERAULT,3.913503031859993,43.59059396781462,N,O
Dreux,DREUX,EURE-ET-LOIR,1.36657308615931,48.72968627977277,O,O
Laboissière-le-Déluge,LABOISSIERE-EN-THELLE,OISE,2.136162166775652,49.288495150682685,N,O
Vervins,VERVINS,AISNE,3.893379399194967,49.83006081663903,N,O
Livry-sur-Seine,LIVRY-SUR-SEINE,SEINE-ET-MARNE,2.678950684970236,48.51037289873945,N,O
Les Aubrais-Orléans,FLEURY-LES-AUBRAIS,LOIRET,1.906180921730926,47.926275249867174,O,O
Vic-Mireval,VIC-LA-GARDIOLE,HERAULT,3.799519790518108,43.500776527296345,N,O
Buno-Gironville,BUNO-BONNEVAUX,ESSONNE,2.387007586562321,48.37033137332853,N,O
Les Pélerins,CHAMONIX-MONT-BLANC,HAUTE-SAVOIE,6.84730960664686,45.91247166220063,N,O
Anstaing,ANSTAING,NORD,3.193058529003587,50.60461729251908,N,O
Collioure,COLLIOURE,PYRENEES-ORIENTALES,3.078202792729514,42.52676701474552,N,O
Kogenheim,KOGENHEIM,BAS-RHIN,7.535256303145657,48.33901322206883,N,O
Crêches-sur-Saône,CRECHES-SUR-SAONE,SAONE-ET-LOIRE,4.784192910496286,46.24614606788354,N,O
Neuillé-Pont-Pierre,NEUILLE-PONT-PIERRE,INDRE-ET-LOIRE,0.56491028980691,47.55801500355749,O,O
Groisy-Thorens-la-Caille,GROISY,HAUTE-SAVOIE,6.175631902610534,46.01119331165716,O,O
Belleville-Vendée,BELLEVIGNY,VENDEE,-1.434609949205068,46.788322662319686,N,O
Lieusaint-Moissy,LIEUSAINT,SEINE-ET-MARNE,2.569445631919197,48.62986058610392,O,O
Montbéliard,MONTBELIARD,DOUBS,6.801539332256802,47.51050788740413,O,O
Valenciennes,VALENCIENNES,NORD,3.517355969325083,50.36460712971786,O,O
Vendenheim,VENDENHEIM,BAS-RHIN,7.718218127488554,48.66540400117573,N,O
Pruniers,GIEVRES,LOIR-ET-CHER,1.672257775086366,47.313156014873194,N,O
Coron-de-Méricourt,MERICOURT,PAS-DE-CALAIS,2.884601268484962,50.41498395300304,N,O
St-Louis,SAINT-LOUIS,HAUT-RHIN,7.55486154717174,47.5902689352657,O,O
Bois-Colombes,BOIS-COLOMBES,HAUTS-DE-SEINE,2.272569987445096,48.913399517369236,N,O
Chouzy,VALLOIRE-SUR-CISSE,LOIR-ET-CHER,1.247857321419655,47.52032137784461,N,O
Murat,MURAT,CANTAL,2.869632362496703,45.109055864544665,O,O
Le Monastier,BOURGS SUR COLAGNE,LOZERE,3.252222124005448,44.50890669463762,N,O
Les Aubrais-Orléans,FLEURY-LES-AUBRAIS,LOIRET,1.906384220362918,47.9270838366912,O,O
Esbly,ESBLY,SEINE-ET-MARNE,2.810621935936422,48.90314285769408,N,O
La Tricherie,BEAUMONT SAINT-CYR,VIENNE,0.440613237625385,46.728653726742536,O,O
Vaumoise,COYOLLES,AISNE,2.988488393716951,49.23368839146981,O,O
Iteuil,ITEUIL,VIENNE,0.316918460854919,46.48421650972457,N,O
Walygator-Parc,MAIZIERES-LES-METZ,MOSELLE,6.159567248539695,49.22454054683985,N,O
St-Victor-Thizy,SAINT-VICTOR-SUR-RHINS,LOIRE,4.281196242917453,46.00228968421425,N,O
Fresnoy-le-Grand,FRESNOY-LE-GRAND,AISNE,3.432591812348431,49.95023606754016,O,O
Ondres,ONDRES,LANDES,-1.456896038241611,43.568787790173175,N,O
Magland,MAGLAND,HAUTE-SAVOIE,6.621201466016067,46.016930329818535,N,O
Breuillet-Bruyères-le-Châtel,BREUILLET,ESSONNE,2.191610679522858,48.577254746375345,N,O
Belloy-St-Martin,BELLOY-EN-FRANCE,VAL-D'OISE,2.361203045024103,49.09815099951254,N,O
Notre-Dame-de-Briançon,LA LECHERE,SAVOIE,6.468704614901503,45.53933536334153,O,O
Pontrieux,PONTRIEUX,COTES-D'ARMOR,-3.157066128939595,48.705570848956256,N,O
St-Ouen-l'Aumône-Église,SAINT-OUEN-L'AUMONE,VAL-D'OISE,2.103636686072468,49.03928027866388,N,O
Viévola,TENDE,ALPES-MARITIMES,7.563037296893532,44.11237966122452,N,O
Lyon-Jean-Macé,LYON,RHONE,4.841811647771396,45.745014727981626,N,O
St-Blaise-la-Roche-Poutay,SAINT-BLAISE-LA-ROCHE,BAS-RHIN,7.165571428718571,48.407715325539854,N,O
Ste-Eulalie-Carbon-Blanc,SAINTE-EULALIE,GIRONDE,-0.493677732798581,44.898006283140774,N,O
Boussy-St-Antoine,BOUSSY-SAINT-ANTOINE,ESSONNE,2.531116871671902,48.68174962531153,N,O
Bram,BRAM,AUDE,2.120248655746591,43.24374242931478,O,O
Tracy-Sancerre,TRACY-SUR-LOIRE,NIEVRE,2.880650704295121,47.33755110531872,O,O
Longueville,LONGUEVILLE,SEINE-ET-MARNE,3.248786566166764,48.514782273818554,O,O
Couilly-St-Germain,SAINT-GERMAIN-SUR-MORIN,SEINE-ET-MARNE,2.85423876033952,48.88268311019452,N,O
Bologne,BOLOGNE,HAUTE-MARNE,5.134533675582394,48.19864643080646,O,O
Changis-St-Jean,CHANGIS-SUR-MARNE,SEINE-ET-MARNE,3.025347777327805,48.95916369096754,O,O
Aubiat,AUBIAT,PUY-DE-DOME,3.160423216545076,45.98387527179955,N,O
Loreux,LOREUX,LOIR-ET-CHER,1.834338665664359,47.39020300817494,N,O
Gannat,GANNAT,ALLIER,3.204865220044901,46.097617863456954,O,O
Rassuen,ISTRES,BOUCHES-DU-RHONE,4.97296294189413,43.49679703645579,N,O
Chilly-Mazarin,CHILLY-MAZARIN,ESSONNE,2.307528869423246,48.700925441855155,N,O
Marmagne,MARMAGNE,CHER,2.282794642929905,47.09990251736413,N,O
Mussidan,SAINT-MEDARD-DE-MUSSIDAN,DORDOGNE,0.353907886033932,45.03454481999586,O,O
Mennessis,MENNESSIS,AISNE,3.270235364802346,49.692176557029384,N,O
Annappes,VILLENEUVE-D'ASCQ,NORD,3.146351026241638,50.622876232702744,N,O
Audrieu,AUDRIEU,CALVADOS,-0.595249263722527,49.216318490815695,N,O
Pontarlier,PONTARLIER,DOUBS,6.357115258059566,46.899576657901385,O,O
Lyon-Vaise,LYON,RHONE,4.803463671227938,45.78017749357846,O,O
Arnèke,ARNEKE,NORD,2.408173440631014,50.83081761670071,N,O
Le Teil,LE TEIL,ARDECHE,4.686672580575165,44.55326767569856,O,O
Lesquin,LESQUIN,NORD,3.118755929274787,50.589998491922394,N,O
St-Césaire,NIMES,GARD,4.327963542425942,43.81354643785989,O,O
Anzeling,ANZELING,MOSELLE,6.459586407658986,49.2624167581957,N,O
Renescure,RENESCURE,NORD,2.372330558433976,50.73196874003682,N,O
Valence,VALENCE,DROME,4.893437965143693,44.9279186519997,N,O
Jonzac,JONZAC,CHARENTE-MARITIME,-0.441990254629341,45.43868717338337,O,O
La Hutte-Coulombiers,FRESNAY-SUR-SARTHE,SARTHE,0.104261655412172,48.30100235542934,O,O
Hénin-Beaumont,HENIN-BEAUMONT,PAS-DE-CALAIS,2.95246940126036,50.41689907443113,O,O
Marchezais-Broué,BROUE,EURE-ET-LOIR,1.513661379138585,48.7683066391684,O,O
Le Méridien,CHARBONNIERES-LES-BAINS,RHONE,4.748267623974998,45.7689133390078,N,O
Pont-de-l'Alma,PARIS,PARIS,2.300381827113453,48.86246272798137,N,O
Rilly-la-Montagne,RILLY-LA-MONTAGNE,MARNE,4.040905519057281,49.16647916815051,N,O
Béning,BENING-LES-SAINT-AVOLD,MOSELLE,6.828569962775861,49.13823357590087,O,O
Commentry,COMMENTRY,ALLIER,2.747704418236566,46.29873767530418,O,O
Orthez,ORTHEZ,PYRENEES-ATLANTIQUES,-0.767248033233532,43.4840576350703,N,O
Croix-Sainte,MARTIGUES,BOUCHES-DU-RHONE,5.01971020428391,43.408881137966134,N,O
Ste-Pazanne,SAINTE-PAZANNE,LOIRE-ATLANTIQUE,-1.817875172027586,47.10243686807898,N,O
Mauves-sur-Loire,MAUVES-SUR-LOIRE,LOIRE-ATLANTIQUE,-1.389123609528093,47.2928631547842,N,O
Noirétable,NOIRETABLE,LOIRE,3.761191342112098,45.81601494704283,N,O
Villedieu-les-Poêles,VILLEDIEU-LES-POELES-ROUFFIGNY,MANCHE,-1.225272555906044,48.834229680085095,N,O
Savigny-sur-Orge,SAVIGNY-SUR-ORGE,ESSONNE,2.350700447795131,48.67447164259944,N,O
Bartenheim,BARTENHEIM,HAUT-RHIN,7.487634905148902,47.63490670376327,N,O
Domfront,DOMFRONT-EN-CHAMPAGNE,SARTHE,0.02615649626639,48.10776080791002,N,O
Bayon,VIRECOURT,MEURTHE-ET-MOSELLE,6.322868633344423,48.468006065186245,N,O
Quimper,QUIMPER,FINISTERE,-4.092232861763613,47.9948237414113,O,O
Laigné-St-Gervais,SAINT-GERVAIS-EN-BELIN,SARTHE,0.21711697606233,47.874086302889985,N,O
Orange,ORANGE,VAUCLUSE,4.819641074737519,44.137454588757976,O,O
Hymont-Mattaincourt,HYMONT,VOSGES,6.146589814151718,48.27044863675517,N,O
Asnières-sur-Seine,ASNIERES-SUR-SEINE,HAUTS-DE-SEINE,2.284226483619607,48.9055284826499,N,O
Chamborigaud,CHAMBORIGAUD,GARD,3.979429869919518,44.30032167784233,N,O
Quimperlé,QUIMPERLE,FINISTERE,-3.552988951161868,47.869309994444535,O,O
Lamballe,LAMBALLE-ARMOR,COTES-D'ARMOR,-2.511460566036283,48.46594346923323,O,O
St-Aubin-St-Luperce,SAINT-AUBIN-DES-BOIS,EURE-ET-LOIR,1.331738952026448,48.447662575131886,N,O
Miramas,MIRAMAS,BOUCHES-DU-RHONE,4.998792596074934,43.580978723590526,O,O
Juvisy,JUVISY-SUR-ORGE,ESSONNE,2.383582706203988,48.689256635146194,O,O
Bar-sur-Aube,BAR-SUR-AUBE,AUBE,4.707058954282401,48.23856610507349,O,O
Bruges,BRUGES,GIRONDE,-0.608935358415718,44.88594609311808,O,O
Verneuil-sur-Avre,VERNEUIL D'AVRE ET D'ITON,EURE,0.929326148683417,48.74272317931935,O,O
St-Cyprien-en-Dordogne,SAINT-CYPRIEN,DORDOGNE,1.043594147913342,44.86332595028344,N,O
Soulac-sur-Mer,SOULAC-SUR-MER,GIRONDE,-1.117391489531038,45.50796997259541,N,O
Livry-Gargan,LES PAVILLONS-SOUS-BOIS,SEINE-SAINT-DENIS,2.516725418406955,48.90767694942742,N,O
St-Béron-La Bridoire,SAINT-BERON,SAVOIE,5.731846117319325,45.50400115855712,N,O
Ygos,YGOS-SAINT-SATURNIN,LANDES,-0.736194651381462,43.9782838263899,N,O
Teting,TETING-SUR-NIED,MOSELLE,6.66473128304083,49.05171884960215,N,O
Veynes-Dévoluy,VEYNES,HAUTES-ALPES,5.815248569752371,44.53164106947219,O,O
Arc-et-Senans,ARC-ET-SENANS,DOUBS,5.776756496835827,47.03027182366823,N,O
Pont-Cardinet,PARIS,PARIS,2.314071416178038,48.88751952557368,N,O
Culmont-Chalindrey,CULMONT,HAUTE-MARNE,5.443749963710532,47.80960156265851,O,O
Avesnelles,AVESNELLES,NORD,3.946104821951606,50.11977556237729,N,O
St-Lothain,SAINT-LOTHAIN,JURA,5.643810199795414,46.82310722917793,N,O
Bellenaves,BELLENAVES,ALLIER,3.06661488746179,46.1993421123937,N,O
St-Ouen-l'Aumône,SAINT-OUEN-L'AUMONE,VAL-D'OISE,2.107667640493494,49.04542573292791,N,O
Montceau-les-Mines,MONTCEAU-LES-MINES,SAONE-ET-LOIRE,4.361105316071837,46.67051156636181,O,O
Le Croisic,LE CROISIC,LOIRE-ATLANTIQUE,-2.506895318720328,47.28976224201512,N,O
Paris-Montparnasse,PARIS,PARIS,2.319820501512475,48.84064284370186,N,O
Loches,LOCHES,INDRE-ET-LOIRE,1.000978884791213,47.13040196262713,N,O
Arbois,ARBOIS,JURA,5.763090017438219,46.91270132171763,N,O
Rouen-Rive-Droite,ROUEN,SEINE-MARITIME,1.094233526260265,49.4491878684027,O,O
Rouillé,ROUILLE,VIENNE,0.041896403862968,46.418749776034865,N,O
Haguenau,HAGUENAU,BAS-RHIN,7.782383193842469,48.813268914308225,O,O
La Charité-sur-Loire,LA CHARITE-SUR-LOIRE,NIEVRE,3.024081968586024,47.17996120945426,O,O
Le Creusot-Montceau-Montchanin,ECUISSES,SAONE-ET-LOIRE,4.50064960662506,46.76533453918298,N,O
Turckheim,TURCKHEIM,HAUT-RHIN,7.279459288051582,48.0856031762113,O,O
Pommevic,POMMEVIC,TARN-ET-GARONNE,0.931623064334532,44.102332049703115,N,O
Moyeuvre-Grande,MOYEUVRE-GRANDE,MOSELLE,6.044076344753875,49.24672872651525,N,O
Gresswiller,GRESSWILLER,BAS-RHIN,7.42442392943557,48.533185884953646,O,O
Montauban-Ville-Bourbon,MONTAUBAN,TARN-ET-GARONNE,1.341127241507155,44.014195331668475,O,O
Arpajon,ARPAJON,ESSONNE,2.240991107437124,48.58603053676793,N,O
Riom-Châtel-Guyon,RIOM,PUY-DE-DOME,3.120954983054932,45.88979622425908,O,O
Sarlat,SARLAT-LA-CANEDA,DORDOGNE,1.218473948248141,44.87747517897749,N,O
Beynes,BEYNES,YVELINES,1.875845691637385,48.85939063028636,N,O
Le Cailar,LE CAILAR,GARD,4.234917595726394,43.68327665310768,N,O
Bouy,BOUY,MARNE,4.353159140006062,49.09120996227449,N,O
Serqueux,SERQUEUX,SEINE-MARITIME,1.539867032410759,49.63144625822911,O,O
Romilly-sur-Seine,ROMILLY-SUR-SEINE,AUBE,3.728722213291402,48.513931997995826,O,O
Arnage,ARNAGE,SARTHE,0.190168380795902,47.92854691202431,O,O
Montry-Condé,MONTRY,SEINE-ET-MARNE,2.826401469990249,48.89084863209177,N,O
St-Mars-la-Brière,SAINT-MARS-LA-BRIERE,SARTHE,0.365764787326713,48.028684482990606,N,O
Nouzonville,NOUZONVILLE,ARDENNES,4.742258644137013,49.81253486383028,O,O
Héricourt,HERICOURT,HAUTE-SAONE,6.769379068466185,47.57290940011784,O,O
Auneau,ROINVILLE,EURE-ET-LOIR,1.780181460127021,48.44606164180047,O,O
Milhac-d'Auberoche,BASSILLAC ET AUBEROCHE,DORDOGNE,0.918111452134353,45.129003315514105,N,O
Versailles-Chantiers,VERSAILLES,YVELINES,2.137060348306639,48.79540355080524,N,O
Sète,SETE,HERAULT,3.696608504888423,43.41279860027326,O,O
St-Georges-d'Aurac,MAZEYRAT-D'ALLIER,HAUTE-LOIRE,3.494734866149104,45.16047357280196,N,O
Roubaix,ROUBAIX,NORD,3.16326951649233,50.69597348869033,N,O
Maintenon,MAINTENON,EURE-ET-LOIR,1.592652613347552,48.585631049442,N,O
Sarreguemines,SARREGUEMINES,MOSELLE,7.06795583491842,49.10709954906073,O,O
Soultz-sous-Forêts,SOULTZ-SOUS-FORETS,BAS-RHIN,7.882363784547405,48.934542607292265,N,O
L'Arbresle,EVEUX,RHONE,4.618955339086357,45.83345242825749,N,O
Corseul-Languenan,LANGUENAN,COTES-D'ARMOR,-2.141517033211617,48.49595578157557,N,O
Villepreux-les-Clayes,LES CLAYES-SOUS-BOIS,YVELINES,1.992449549946879,48.82400399347824,N,O
Argenteuil,ARGENTEUIL,VAL-D'OISE,2.258090937400177,48.94656484661184,N,O
Faubourg-d'Orléans,ROMORANTIN-LANTHENAY,LOIR-ET-CHER,1.740234225606201,47.366833345124405,N,O
La Ferté-Bernard,LA FERTE-BERNARD,SARTHE,0.639121883809298,48.18646346433232,N,O
Auneau,ROINVILLE,EURE-ET-LOIR,1.779725836820988,48.44533925016616,O,O
Écully-la-Demi-Lune,TASSIN-LA-DEMI-LUNE,RHONE,4.779149852010692,45.765804076277306,N,O
Mignaloux-Nouaillé,MIGNALOUX-BEAUVOIR,VIENNE,0.411805714638493,46.52605001060868,N,O
Wisches,WISCHES,BAS-RHIN,7.270155332950564,48.507473185387894,N,O
Garancières-la-Queue,GARANCIERES,YVELINES,1.764818944087776,48.810431284633346,N,O
Servas-Lent,SERVAS,AIN,5.168057440790851,46.13072986388702,N,O
Servon,SERVON-SUR-VILAINE,ILLE-ET-VILAINE,-1.463135340881243,48.11223075302593,N,O
La Roche-Maurice,LA ROCHE-MAURICE,FINISTERE,-4.205224627646214,48.47408756928626,N,O
St-Erme,SAINT-ERME-OUTRE-ET-RAMECOURT,AISNE,3.8576210423604,49.52675556235464,O,O
Simiane,SIMIANE-COLLONGUE,BOUCHES-DU-RHONE,5.425818535192259,43.43473227186193,N,O
Hautmont,HAUTMONT,NORD,3.915571616258313,50.25397433616288,O,O
Dingé,DINGE,ILLE-ET-VILAINE,-1.68583203080833,48.350707672331545,N,O
Luxé,LUXE,CHARENTE,0.109284793647745,45.88729558439641,N,O
Les Salelles,LES SALELLES,LOZERE,3.279742536294395,44.48314521802582,N,O
Colombier-Fontaine,COLOMBIER-FONTAINE,DOUBS,6.689278127196173,47.45560582202106,N,O
Lafarge,SAINT-HILAIRE-LES-PLACES,HAUTE-VIENNE,1.130877718332544,45.63402822958635,N,O
Villeneuve-Loubet-Plage,VILLENEUVE-LOUBET,ALPES-MARITIMES,7.134325945371284,43.62959895644294,N,O
Monte-Carlo-Country-Club,ROQUEBRUNE-CAP-MARTIN,ALPES-MARITIMES,7.449142960112422,43.75494181488861,N,O
Le Buisson,LE BUISSON-DE-CADOUIN,DORDOGNE,0.908270932273613,44.84704908765859,N,O
Magnette,AUDES,ALLIER,2.60289881796548,46.46417168255882,N,O
Bretoncelles,BRETONCELLES,ORNE,0.892461068029912,48.43275436557967,O,O
Château-du-Loir,MONTVAL-SUR-LOIR,SARTHE,0.414969555973391,47.683149343227335,O,O
Calonne-Ricouart,CALONNE-RICOUART,PAS-DE-CALAIS,2.480203208283241,50.48212643550599,N,O
Issy,ISSY-LES-MOULINEAUX,HAUTS-DE-SEINE,2.259486994204301,48.81996502716657,N,O
Taillebourg,TAILLEBOURG,CHARENTE-MARITIME,-0.64442655928002,45.83016744694956,N,O
St-Jory,SAINT-JORY,HAUTE-GARONNE,1.371874881213429,43.737870732594786,O,O
Landas,LANDAS,NORD,3.290156478308408,50.468752121849114,N,O
Brandérion,BRANDERION,MORBIHAN,-3.194929491101136,47.78234896492175,N,O
Pierreville,PIERREVILLE,MEURTHE-ET-MOSELLE,6.12430206148356,48.54845061087395,N,O
Vincey,PORTIEUX,VOSGES,6.335742699948293,48.34329216369199,O,O
Culoz,CULOZ,AIN,5.77867320042856,45.842855056298575,O,O
St-Médard-de-Guizières,SAINT-MEDARD-DE-GUIZIERES,GIRONDE,-0.048395764469039,45.015509528318155,N,O
Dissay,DISSAY,VIENNE,0.42151164536195,46.70400862927564,N,O
Clichy-Levallois,LEVALLOIS-PERRET,HAUTS-DE-SEINE,2.297532711152023,48.89764856764411,N,O
Buzy-en-Béarn,BUZY,PYRENEES-ATLANTIQUES,-0.45583930872819,43.14821823375952,N,O
Sarralbe,SARRALBE,MOSELLE,7.036304224857277,49.000780360560775,N,O
Caudéran-Mérignac,BORDEAUX,GIRONDE,-0.627445536319426,44.84255397243456,N,O
Onzain-Chaumont-sur-Loire,VEUZAIN-SUR-LOIRE,LOIR-ET-CHER,1.186124412116244,47.49181168698501,N,O
Mont-sur-Meurthe,MONT-SUR-MEURTHE,MEURTHE-ET-MOSELLE,6.450133611525778,48.560084588633046,N,O
Bruz,BRUZ,ILLE-ET-VILAINE,-1.751863126756572,48.02873873088182,N,O
Fenouillet-St-Alban,FENOUILLET,HAUTE-GARONNE,1.401940561389737,43.683512927187195,N,O
Halsou-Larressore,HALSOU,PYRENEES-ATLANTIQUES,-1.428102997622267,43.37828240296839,N,O
Chauny,CHAUNY,AISNE,3.222547526526231,49.61049752439723,O,O
St-Rambert-d'Albon,SAINT-RAMBERT-D'ALBON,DROME,4.810325346753527,45.29798838978659,O,O
Laissey,LAISSEY,DOUBS,6.233693701063549,47.29914191592695,N,O
Pavilly,PAVILLY,SEINE-MARITIME,0.950549944741356,49.564018446137425,N,O
Bords,BORDS,CHARENTE-MARITIME,-0.798547000664882,45.89442546281429,N,O
Bornel-Belle-Église,BORNEL,OISE,2.207101582693562,49.19454069581452,N,O
Coussac-Bonneval,COUSSAC-BONNEVAL,HAUTE-VIENNE,1.311166875374606,45.50753132485294,N,O
Mer,MER,LOIR-ET-CHER,1.506291655453843,47.70594157519026,O,O
Niederbronn-les-Bains,NIEDERBRONN-LES-BAINS,BAS-RHIN,7.633761577554735,48.952343834316274,O,O
Sermizelles-Vézelay,GIVRY,YONNE,3.792894581811644,47.52886695431305,N,O
St-Léger-sur-Dheune,SAINT-LEGER-SUR-DHEUNE,SAONE-ET-LOIRE,4.628441766449198,46.84842517562792,N,O
Maule,MAULE,YVELINES,1.857318343026776,48.909242714227815,N,O
Choisy-le-Roi,CHOISY-LE-ROI,VAL-DE-MARNE,2.411226698475802,48.76373968002745,O,O
St-Étienne-de-Montluc,SAINT-ETIENNE-DE-MONTLUC,LOIRE-ATLANTIQUE,-1.78582059219356,47.274743472717994,O,O
Dunkerque,DUNKERQUE,NORD,2.369189693600089,51.02926760373617,O,O
Ambérieu,AMBERIEU-EN-BUGEY,AIN,5.342389581729003,45.95382301988311,O,O
Pouzauges,LA MEILLERAIE-TILLAY,VENDEE,-0.814155696992413,46.75251044463558,O,O
Rognac,ROGNAC,BOUCHES-DU-RHONE,5.230871961760132,43.48657785886441,O,O
Franois,FRANOIS,DOUBS,5.937512369273514,47.22742768303824,O,O
Corbie,CORBIE,SOMME,2.501546006343574,49.91247380855365,O,O
Nortkerque,NORTKERQUE,PAS-DE-CALAIS,2.023379597770227,50.88288290487031,N,O
Raedersheim,RAEDERSHEIM,HAUT-RHIN,7.284060687731498,47.88708451932602,N,O
Châtel-Censoir,CHATEL-CENSOIR,YONNE,3.635139936305949,47.53777617709835,O,O
Dangé,DANGE-SAINT-ROMAIN,VIENNE,0.608810660456076,46.93787613584683,N,O
Obermodern,OBERMODERN-ZUTZENDORF,BAS-RHIN,7.547134662886039,48.84206733643282,N,O
Les Perrières,VARENNES-VAUZELLES,NIEVRE,3.148438859602416,47.00616929165193,N,O
Barjac,BARJAC,LOZERE,3.410793616996402,44.49938407314612,N,O
Givors,GIVORS,RHONE,4.765926837773685,45.585119115441096,O,O
Orly-Ville,ORLY,VAL-DE-MARNE,2.402820407708256,48.74190927176978,N,O
Milly-sur-Thérain,MILLY-SUR-THERAIN,OISE,1.988638832384276,49.50386308300202,N,O
Le Cendre-Orcet,LE CENDRE,PUY-DE-DOME,3.188612056172235,45.72393096751502,N,O
Pontchâteau,PONTCHATEAU,LOIRE-ATLANTIQUE,-2.088383489771248,47.4363076121587,N,O
Gaillon-Aubevoye,LE VAL D'HAZEY,EURE,1.352437846350875,49.17476031524398,O,O
Belfort,BELFORT,TERRITOIRE-DE-BELFORT,6.854826206201642,47.631133133216515,O,O
Ciry-le-Noble,CIRY-LE-NOBLE,SAONE-ET-LOIRE,4.299610871448938,46.604063976569954,O,O
La Membrolle-sur-Choisille,SAINT-CYR-SUR-LOIRE,INDRE-ET-LOIRE,0.64095576385408,47.431232890399386,N,O
Wimille-Wimereux,WIMILLE,PAS-DE-CALAIS,1.613739796070267,50.764180866760626,N,O
Brunoy,BRUNOY,ESSONNE,2.505561391433407,48.700458760023,N,O
La Taye,SAINT-GEORGES-SUR-EURE,EURE-ET-LOIR,1.37368070148313,48.407905714722894,O,O
Erstein,ERSTEIN,BAS-RHIN,7.638508175326063,48.42329588472855,N,O
Avignon-Centre,AVIGNON,VAUCLUSE,4.805560023845281,43.94170748507306,O,O
Sens,SENS,YONNE,3.267375721688097,48.19875811256064,O,O
Épinay-sur-Seine TT,EPINAY-SUR-SEINE,SEINE-SAINT-DENIS,2.301875276622173,48.95426384411057,N,O
